split,task,variant,space,label,domain,partition,period,day,day_num,target_file,x,y,architecture
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o11.csv,5.26137461361996,4.677483644185719,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o12.csv,17.773808302842124,3.410741011161532,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_1.csv,-3.9631350246792225,-1.2786286755135599,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_3.csv,-4.679333023644381,0.9706193649396364,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_4.csv,-4.122701632315626,2.9688389578357097,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_5.csv,-3.148165698023899,1.8802506466064606,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_6.csv,-1.1439446135127396,4.556129049708842,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_7.csv,-3.6590734484635576,1.6347283532068093,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o1.csv,-0.8071540631742293,2.0818503463209472,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o2.csv,-1.889096820697385,2.399902637620846,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o3.csv,-2.840546489598643,3.3288184132590137,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o4.csv,-1.2450501782335819,-1.0915766209327304,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o5.csv,-2.125206606225489,2.120406179379891,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o6.csv,-1.96696601585772,2.004097307545269,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o7.csv,-1.2736455037974093,4.96639312462394,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o8.csv,-3.0613901512686703,1.7960608155554976,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o9.csv,-2.659942807021542,-1.82821883117394,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o10.csv,0.2980579097881254,5.048633343421767,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o11.csv,-0.9505994558762191,3.2908455622730397,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o12.csv,-2.1319481191341696,1.2256269372901587,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_1.csv,14.249975237625554,4.6803515566842435,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_2.csv,12.94339874438171,2.377844160900318,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_3.csv,8.432312825422931,4.973102532229441,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_4.csv,6.563178944045824,-2.6044040241092885,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_5.csv,5.810041065970155,3.7205081736631285,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_10.csv,3.927390659825212,-2.624349490902887,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_6.csv,1.2400230793340679,-1.8805519815068061,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_7.csv,3.588222370356248,0.0967959296035128,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_8.csv,1.2464356369779641,-1.6106003125533277,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_9.csv,3.9064301382733544,-2.950222498833456,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 1,1,air\air_1.csv,-3.2922226700140707,-1.0518521928644236,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 1,1,air\air_2.csv,-3.9751537963063286,1.9402718857710388,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_1.csv,-4.224096537702239,0.9439732058777428,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_2.csv,-3.8276946646566508,0.4053547842499048,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_3.csv,-3.3899582974867983,3.4637768026207336,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_4.csv,-4.442834009140774,1.1404295652280303,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 2,2,air\air_3.csv,-3.7663171873844092,-1.3123165960096266,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 2,2,air\air_4.csv,-2.9317733337430743,-1.148000363847028,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_1.csv,6.93677649803018,4.764743610994341,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_2.csv,5.257801964350058,4.188845536161125,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_3.csv,5.472516592065301,5.049497143559607,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_4.csv,2.617095790428247,0.9019760678272356,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_5.csv,1.1015392904382444,3.6062664913248748,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_10.csv,4.5077634407248235,0.8504021901245447,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_6.csv,3.878485292044565,0.7147643612397558,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_7.csv,-1.5842111517195596,-1.6968724889602211,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_8.csv,0.84987691303464,-1.6895141591104448,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_9.csv,1.19389395235311,-2.0814084455596724,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_11.csv,1.202034308976601,-1.2256557569374007,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_12.csv,0.1084257500743425,-1.7777211991443833,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_13.csv,0.5296970254220209,-2.2651860617590835,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_14.csv,-0.9473349952107878,-1.5741707966177643,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_15.csv,0.9745306174934179,0.15867385547818888,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_16.csv,-0.9553426157358528,-1.8983051107645548,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_17.csv,1.317826606520271,0.2804020698335224,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_18.csv,0.7688290296294005,0.18347858442399628,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_19.csv,-1.4688325274998288,-1.6147371528722136,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_20.csv,-0.9783714482891961,-1.8995364408531725,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_21.csv,3.9410654411306667,-2.597199604504286,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_22.csv,0.9184227391320872,-0.38381168472139854,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_23.csv,2.857080285422479,-2.1063616979715,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_24.csv,9.039868278652904,-0.3199294919946799,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_25.csv,0.6343805839205398,2.5436261788959333,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_26.csv,-0.28038026211702993,-1.9572251913477612,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_27.csv,0.6231343516837065,-2.0637321234783377,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_28.csv,0.5940622480482456,-0.5526962054083366,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_29.csv,1.44999458533016,-0.05739023204801437,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_30.csv,0.6900799456607113,-2.2885315530058477,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_31.csv,2.33990477674042,-2.530690550565785,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_32.csv,3.3839759600940837,0.2898478462360128,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_33.csv,-1.0831827397853415,-1.9649987484065272,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_34.csv,0.8212923233320246,-1.7972739400258602,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_35.csv,3.2807767012898044,-2.034593484969038,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_36.csv,3.2458490075401016,-0.5008104419472833,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_37.csv,-0.09098513509860907,-1.7003883859147793,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_38.csv,-1.4577938828033155,-1.6435028007140449,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_39.csv,1.4468498363806803,-0.22093322907984794,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_40.csv,-0.5920774785035459,-1.8106636457721286,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_41.csv,1.438445076669431,-2.6174412576549466,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_42.csv,3.6350102863583835,0.08393884194090395,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_43.csv,1.9150951220647967,-2.6028223848553025,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\air_5.csv,-3.599166701495835,-1.3730749534825304,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\air_6.csv,-3.8945222562285036,-1.1918666518973984,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\reference_5.csv,-3.6908137874053613,2.920332962329558,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\reference_6.csv,-4.045037155099495,-1.4450006020818358,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\air_7.csv,-3.3373276751073058,1.0811878039696727,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\air_8.csv,-4.19296583712682,0.7838101408950036,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\reference_7.csv,-3.6864209395898477,1.0123834946253154,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\reference_8.csv,-4.598852653215722,1.5391647899265166,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 5,5,air\air_10.csv,-3.6979569246677264,1.8194027116501077,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 5,5,air\air_9.csv,-4.536014647650296,-1.41842976562325,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 6,6,air\air_11.csv,-2.386654359026777,3.813524798712282,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 6,6,air\air_12.csv,-4.965529605902821,1.7107965032333694,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 6,6,air\air_13.csv,-4.2069556356400275,-1.308411333622918,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 8,8,air\air_14.csv,-4.179390428714057,0.7175336381105526,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 8,8,air\air_15.csv,-3.9966185628229933,-1.4128636507183001,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 8,8,air\reference_9.csv,-4.350439087531089,0.23521885597014114,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 9,9,air\air_16.csv,-3.9342726002095794,-1.3212050009584444,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 9,9,air\air_17.csv,-4.167418728126117,0.7368997679576734,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_11.csv,-1.4854110473586795,1.0651882078838728,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_12.csv,0.11977514725516442,1.5430271383488334,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_13.csv,-0.5633608246427778,1.2606005358245551,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_14.csv,0.04520350652434967,-1.4750046602644353,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_15.csv,-0.23990352694881142,-1.876449424933134,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_16.csv,-0.04916757050350002,0.8064311144319566,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_17.csv,-2.3461039739465126,0.9445374376828343,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_18.csv,-0.18221354433131745,0.7848261590141598,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_19.csv,-1.543317630403238,-1.4003306387144694,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_20.csv,-0.885292749564563,-1.8275231956044033,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_21.csv,1.529573055720433,2.890318890578024,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_22.csv,-0.36530235953333323,-1.7878415218584887,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_23.csv,13.156970338357038,0.9630111116735529,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_24.csv,-0.33579663463590037,0.39980336227103214,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_25.csv,-1.4503943425923291,0.4604798330694984,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_26.csv,-0.7149881646735494,0.784323315836155,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_27.csv,3.115041316367717,-1.7705912145938727,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_28.csv,4.3638223244095276,2.888657989428154,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_29.csv,2.0289799126373107,0.47604274843832256,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_30.csv,0.3533400790680462,-1.8336812330559067,Two-layer G_f: 54 -> 32 -> 16
